,bedroom,bathrooms,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage,no_room,pooja_room,study_room,others,servant_room,store_room,maintenance_amt,brok_amt,deposit_amt,mnt_amt,rent
3918,2,2,850.0,Semifurnished,Family Only,"Sudhir Mandke Advantage Homes, Lullanagar, , Pune, Maharashtra",4,West,Marble,Yes,No,1,Yes,Yes,11,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,24000,75000,0.0,28440.0
3919,2,1,750.0,Semifurnished,All,"Shubham Apartment, New Sanghvi, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 500/ (/ month,0,27500,500.0,13296.0
3920,1,1,570.0,Semifurnished,All,"On request, Kharadi, , Pune, Maharashtra",9,East,Vitrified,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,0,0,0,1,0,0,0,16000,40000,0.0,10415.0
3921,1,1,475.0,Semifurnished,Family Only,"Gangadham Apartment, Market yard, , Pune, Maharashtra",2,East,Vitrified,Yes,No,0,None,None,22,1,0,2,10+ Year Old,0,0,0,1,0,0,0,13000,0,0.0,7841.0
3922,2,2,0.0,Furnished,Family Only,"om prangan co operative housing society, Ambegaon Budruk, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,16213.0
3923,1,1,318.0,Unfurnished,All,"Xrbia Hinjewadi, Hinjewadi, , Pune, Maharashtra",2,East,Marble,Yes,Yes,1,Yes,Yes,11,1,0,0,1 to 5 Year Old,0,1,1,0,1,1,0,2500,10000,0.0,6830.0
3924,2,2,890.0,Unfurnished,All,"Sai Vishwajeet, Kharadi, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,18000,40000,0.0,17114.0
3925,1,1,1100.0,Furnished,All,"Kul Ecoloch Delite, Mahalunge, , Pune, Maharashtra",6,North-East,Concrete,Yes,No,1,Yes,Yes,0,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,5000,0.0,3775.0
3926,1,1,0.0,Unfurnished,Family Only,"Phursungi, , Pune, Maharashtra",0,South,Not provided,No,No,1,None,None,0,0,1,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,15000,0.0,2975.0
3927,1,1,580.0,Unfurnished,Family Only,"Sai icon, Thergaon, Krantiveer nager, , Pune, Maharashtra",4,East,Not provided,Yes,No,0,None,None,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0.0,7939.0
3928,1,1,0.0,Unfurnished,All,"Amba Aditya Nakoda Enclave, Sinhgad Road, , Pune, Maharashtra",7,East,Vitrified,Yes,No,0,Yes,Yes,24,1,0,2,5 to 10 Year Old,0,0,0,1,0,0,Maintenance 1000/ (/ month,15000,40000,1000.0,6961.0
3929,1,1,0.0,Semifurnished,Family Only,"Bramha Avenue, NIBM, , Pune, Maharashtra",3,South,Vitrified,Yes,Yes,1,None,Yes,24,1,0,1,5 to 10 Year Old,0,0,0,0,0,1,Maintenance 200/ (/ month,2,4,200.0,9133.0
3930,2,2,900.0,Furnished,Family Only,"Tanishq Apartment, Kharadi, , Pune, Maharashtra",1,No Direction,Not provided,Yes,Yes,1,None,Yes,11,1,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,5,0.0,27036.0
3931,1,1,450.0,Unfurnished,All,"Monal Park, Gadital, , Pune, Maharashtra",2,East,Vitrified,No,No,1,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 400/ (/ month,0,20000,400.0,6483.0
3932,2,2,0.0,Unfurnished,Family Only,"Vilas Yashone, Pirangut, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,2,0.0,8104.0
3933,1,1,0.0,Unfurnished,Family Only,"Hadapsar, , Pune, Maharashtra",5,No Direction,Not provided,No,No,0,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0.0,3571.0
3934,1,1,0.0,Unfurnished,All,"Dattawadi Akurdi, , Pune, Maharashtra",0,No Direction,Not provided,No,No,0,None,None,12,0,1,0,10+ Year Old,1,0,0,0,0,0,0,0,3,0.0,3571.0
3935,4,4,0.0,Semifurnished,Family Only,"Flower Valley Apartment, Wanwadi, , Pune, Maharashtra",4,No Direction,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,6,0.0,74463.0
3936,3,2,0.0,Unfurnished,"Family , Bachelors (Men Only)","Phase-3 Hinjewadi , , Pune, Maharashtra",0,North,Ceramic,No,No,1,None,None,11,1,0,2,5 to 10 Year Old,0,1,0,0,0,0,0,0,50000,0.0,20383.0
3937,1,1,495.0,Unfurnished,All,"Paranjape Blue Ridge, Hinjewadi, , Pune, Maharashtra",1,North-West,Vitrified,Yes,No,1,None,None,11,1,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,12000,40000,0.0,7807.0
3938,1,1,550.0,Semifurnished,All,"Surabhi Enclave, Aundh, , Pune, Maharashtra",2,West,Vitrified,Yes,No,1,Yes,None,11,1,0,1,5 to 10 Year Old,0,0,0,1,0,0,Maintenance 1/ (/ month,1,45000,1.0,10670.0
3939,1,2,480.0,Unfurnished,Family Only,"RK Alankar, Charholi, , Pune, Maharashtra",3,West,Vitrified,Yes,No,1,None,None,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,25000,0.0,5325.0
3940,2,2,750.0,Unfurnished,Family Only,"Crown Scoiety, Yerwada, , Pune, Maharashtra",4,West,Ceramic,No,No,1,None,None,0,0,1,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0.0,17204.0
3941,1,1,0.0,Unfurnished,Family Only,"Runwal Meadows, Warje, , Pune, Maharashtra",3,North-West,Vitrified,Yes,Yes,1,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,25000,0.0,5623.0
3942,1,1,550.0,Unfurnished,"Family , Bachelors (Women Only)","Chikhali, , Pune, Maharashtra",0,East,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,5556.0
3943,2,2,850.0,Unfurnished,All,"Emerald Society, Wakad, , Pune, Maharashtra",4,East,Vitrified,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,14000,40000,0.0,13240.0
3944,3,3,3000.0,Unfurnished,"Family , Bachelors (Men Only)","Shagun Beverly Tower, Lullanagar, , Pune, Maharashtra",5,East,Vitrified,Yes,No,2,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,0,0,0,0,1,Maintenance 2500/ (/ month,65000,3,2500.0,76418.0
3945,3,3,995.0,Semifurnished,Family Only,"Gauree Space Atlantica East, Keshav Nagar, , Pune, Maharashtra",4,East,Vitrified,Yes,No,1,None,None,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 1/ (/ month,20000,60000,1.0,28107.0
3946,1,1,250.0,Furnished,All,"Nandan Acura, Laxman Nagar, , Pune, Maharashtra",6,East,Vitrified,Yes,No,1,None,Yes,11,1,0,2,5 to 10 Year Old,0,0,1,0,0,0,Maintenance 1/ (/ month,12000,30000,1.0,10587.0
3947,2,2,0.0,Furnished,All,"Vishal Srushti Residency, Vadgaon Sheri, , Pune, Maharashtra",4,West,Not provided,Yes,No,1,None,None,11,2,0,1,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 1500/ (/ month,0,2,1500.0,24863.0
3948,3,2,835.0,Unfurnished,Family Only,"Aishwaryam Hamara, Chikhali, , Pune, Maharashtra",1,East,Vitrified,No,No,1,None,None,0,0,0,2,0 to 1 Year Old,0,1,1,0,0,0,Maintenance 2000/ (/ month,0,25000,2000.0,18158.0
3949,3,3,1330.0,Furnished,Family Only,"Pudumjee Greens, Chinchwad, , Pune, Maharashtra",1,South-West,Vitrified,Yes,No,1,Yes,Yes,0,0,0,2,5 to 10 Year Old,0,1,1,1,1,0,0,35000,100000,0.0,101388.0
3950,1,1,570.0,Unfurnished,"Family , Bachelors (Women Only)","Anant Park, Adinath Colony, , Pune, Maharashtra",5,North-East,Vitrified,Yes,No,1,None,Yes,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 1000/ (/ month,0,25000,1000.0,7727.0
3951,2,2,0.0,Furnished,Family Only,"Shree Venkatesh Marvilla Apartment, Hadapsar, , Pune, Maharashtra",7,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,6,0.0,29184.0
3952,2,2,712.0,Unfurnished,Family Only,"Pharande Puneville, Punawale, , Pune, Maharashtra",8,East,Vitrified,No,No,1,None,Yes,11,1,0,1,0 to 1 Year Old,0,1,0,0,0,0,Maintenance 1/ (/ month,14500,45000,1.0,14251.0
3953,4,5,0.0,Furnished,Family Only,"Panchshil One North, Hadapsar, , Pune, Maharashtra",3,No Direction,Marble,No,No,3,None,None,11,1,0,2,1 to 5 Year Old,0,0,0,0,1,0,0,125000,4,0.0,48976.0
3954,1,1,0.0,Unfurnished,All,"Wagholi, , Pune, Maharashtra",1,West,Not provided,No,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,10000,0.0,2644.0
3955,3,3,1500.0,Unfurnished,Family Only,"Nyati Estate, Undri, , Pune, Maharashtra",1,North-East,Ceramic,Yes,Yes,1,Yes,Yes,11,1,0,1,10+ Year Old,0,0,0,0,1,0,0,25000,50000,0.0,38739.0
3956,2,2,1050.0,Semifurnished,All,"Radhika Park, Wadgaon Sheri, , Pune, Maharashtra",2,North-East,Others,Yes,No,0,Yes,None,11,2,0,1,5 to 10 Year Old,0,0,0,1,0,0,0,18000,3,0.0,17358.0
3957,1,1,450.0,Unfurnishe,Family Only,"Kasarwadi, , Pune, Maharashtra",0,East,Vitrified,Yes,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,25000,0.0,5490.0
3958,1,1,400.0,Unfurnished,Family Only,"gawade colony , Chinchwad, , Pune, Maharashtra",1,North-East,Granite,No,No,0,None,None,24,1,0,0,10+ Year Old,1,0,0,0,0,0,0,11000,30000,0.0,6748.0
3959,3,2,0.0,Semifurnished,All,"Megapolis Sangria Hinjewadi, Phase-3 Hinjewadi , , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,60000,0.0,20589.0
3960,2,1,0.0,Unfurnished,All,"Kohinoor Iris Park, Kale Padal, , Pune, Maharashtra",2,East,Not provided,No,No,1,None,None,0,0,1,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,0,0.0,8337.0
3961,3,3,1700.0,Furnished,All,"Kolte Patil Green Acres, Salunke Vihar, , Pune, Maharashtra",3,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,0,0,1,0,1,Maintenance 1200/ (/ month,45000,3,1200.0,68103.0
3962,2,2,860.0,Semifurnished,Family Only,"Mahalaxmi Vihar, Vishrantwadi, , Pune, Maharashtra",5,East,Ceramic,Yes,No,1,None,None,11,1,0,1,10+ Year Old,0,0,0,1,0,0,Maintenance 400/ (/ month,0,50000,400.0,21937.0
3963,2,1,1200.0,Semifurnished,All,"Chinchwad , Chintamani chowk, , Pune, Maharashtra",2,North,Vinyl,No,Yes,0,None,None,0,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,25000,0.0,11410.0
3964,1,1,0.0,Unfurnished,All,"Nishant Devyani Avenue, Phursungi, , Pune, Maharashtra",1,East,Not provided,Yes,No,0,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0.0,4166.0
3965,2,2,600.0,Semifurnished,All,"Atul Westernhills, Baner-Sus, , Pune, Maharashtra",4,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,13000,3,0.0,14782.0
3966,1,1,600.0,Furnished,All,"Ananda Cambridge County, Phursungi, , Pune, Maharashtra",2,No Direction,Others,Yes,No,1,Yes,Yes,12,3,1,0,0 to 1 Year Old,0,1,0,1,0,0,0,0,20000,0.0,9450.0
3967,3,3,1200.0,Semifurnished,All,"Karia Konark Orchid, Wagholi, , Pune, Maharashtra",3,East,Others,Yes,Yes,0,Yes,Yes,11,1,1,2,1 to 5 Year Old,1,0,0,0,0,0,0,0,3,0.0,36115.0
3968,2,2,845.0,Furnished,All,"BG Tatva Pune, Tukaram Nagar, , Pune, Maharashtra",4,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,2,1 to 5 Year Old,0,0,0,0,0,1,0,21000,60000,0.0,29792.0
3969,2,2,640.0,Semifurnished,Family Only,"Awho Tucker Vihar, Gondhale Nagar, , Pune, Maharashtra",1,West,Ceramic,No,No,1,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 1200/ (/ month,0,35000,1200.0,11108.0
3970,3,3,0.0,Semifurnished,Family Only,"Hari Ganga, Yerwada, , Pune, Maharashtra",2,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,80000,0.0,36475.0
3971,2,2,950.0,Semifurnished,Family Only,"Sinhagad darshan society, Dhayari Phata , , Pune, Maharashtra",2,East,Vitrified,Yes,Yes,1,None,None,11,1,0,2,10+ Year Old,1,0,0,0,0,0,Maintenance 2750/ (/ month,0,25000,2750.0,12809.0
3972,2,2,835.0,Furnished,"Family , Bachelors (Women Only)","Animesh, Bhusari Colony, , Pune, Maharashtra",1,South,Mosaic,Yes,No,1,None,None,36,2,0,0,10+ Year Old,1,0,0,0,0,0,0,0,60000,0.0,27024.0
3973,1,1,550.0,Unfurnished,All,"Hira Palace, Swami Samarth Nagar, , Pune, Maharashtra",1,North-West,Vitrified,Yes,No,4,None,None,12,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,15000,0.0,5226.0
3974,1,1,550.0,Semifurnished,All,"asawari society, Karve Nagar, , Pune, Maharashtra",3,East,Vitrified,Yes,No,1,None,None,11,1,0,1,5 to 10 Year Old,0,0,1,0,0,0,0,21000,40000,0.0,10219.0
3975,1,1,0.0,Unfurnished,All,"Kharadi, , Pune, Maharashtra",0,East,Granite,No,No,1,Yes,Yes,0,1,0,1,5 to 10 Year Old,0,1,1,0,1,0,0,0,1,0.0,6228.0
3976,1,2,650.0,Unfurnished,"Family , Bachelors (Women Only)","Lohegaon, , Pune, Maharashtra",0,South,Not provided,Yes,No,1,None,None,12,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,3,0.0,6250.0
3977,1,1,450.0,Semifurnished,Family Only,"Sonal Apartment, Somwar Peth, , Pune, Maharashtra",1,East,Marble,No,No,0,None,None,12,1,0,0,1 to 5 Year Old,0,1,0,0,0,0,0,0,50000,0.0,10807.0
3978,1,1,500.0,Unfurnished,All,"Old Sangvi, , Pune, Maharashtra",1,West,Ceramic,No,No,1,None,None,0,1,0,0,0 to 1 Year Old,1,0,0,0,0,0,0,0,20000,0.0,5888.0
3979,2,2,0.0,Unfurnished,Family Only,"D S Vrindavan, Dhanori, , Pune, Maharashtra",1,North-West,Ceramic,Yes,Yes,1,None,None,11,2,0,1,0 to 1 Year Old,1,0,0,0,0,0,0,0,50000,0.0,14141.0
3980,1,1,450.0,Unfurnished,Family Only,"K Raheja Gardens, Wanowrie, , Pune, Maharashtra",3,East,Marble,Yes,Yes,1,Yes,Yes,11,1,0,1,10+ Year Old,1,0,0,0,0,0,0,15000,45000,0.0,10967.0
3981,1,1,585.0,Semifurnished,All,"Shanta Niketan Housing Society, Bopodi, , Pune, Maharashtra",1,North,Marble,Yes,No,1,None,Yes,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,40000,0.0,10148.0
3982,2,2,1350.0,Furnished,Bachelors (Men Only),"Ganga Legends County, Bavdhan, , Pune, Maharashtra",1,No Direction,Not provided,No,No,5,None,None,0,0,0,0,Under Construction,1,0,0,0,0,0,0,0,10000,0.0,6843.0
3983,2,2,735.0,Semifurnished,All,"38 Park Majestique, Undri, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,0,0,1,2,0 to 1 Year Old,0,0,0,1,0,0,0,0,25000,0.0,9423.0
3984,1,1,550.0,Unfurnished,All,"Shree Sai Hans, Tingre Nagar, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,13000,25000,0.0,8535.0
3985,2,2,790.0,Semifurnished,All,"Nyati Elysia, Kharadi, , Pune, Maharashtra",1,East,Others,Yes,No,1,Yes,Yes,11,1,0,1,10+ Year Old,0,0,0,1,0,0,0,25000,3,0.0,24452.0
3986,4,2,0.0,Unfurnished,Family Only,"on request, Ganesh Nagar, , Pune, Maharashtra",2,North-West,Not provided,No,No,1,None,None,0,0,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,3,0.0,20847.0
3987,1,1,430.0,Semifurnished,All,"Clover Common, Viman Nagar, , Pune, Maharashtra",1,East,Others,Yes,No,1,Yes,Yes,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,0,0.0,9699.0
3988,2,3,0.0,Semifurnished,Family Only,"SRK Vrindavan, Kothrud, , Pune, Maharashtra",3,No Direction,Not provided,Yes,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,3,0.0,23107.0
3989,1,1,0.0,Furnished,Family Only,"Durvankur Srushti, Narhe, , Pune, Maharashtra",7,East,Ceramic,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,0,0,0,1,0,0,0,0,20000,0.0,5953.0
3990,2,1,0.0,Unfurnished,Family Only,"Shree Mangal Siddhivinayak Vihar, Hadapsar, , Pune, Maharashtra",3,No Direction,Not provided,Yes,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,Maintenance 500/ (/ month,0,25000,500.0,5556.0
3991,1,1,0.0,Semifurnished,All,"Kharadi, , Pune, Maharashtra",1,No Direction,Not provided,No,No,1,None,None,0,0,1,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,3599.0
3992,2,2,0.0,Semifurnished,Family Only,"Aishwaryam Courtyard, Pimpri Chinchwad, , Pune, Maharashtra",2,North,Vitrified,Yes,No,1,None,None,0,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,35000,0.0,11707.0
3993,2,1,500.0,Semifurnished,All,"Amanora Victory Tower, Keshav Nagar, , Pune, Maharashtra",9,East,Marble,Yes,No,1,None,None,11,1,0,2,5 to 10 Year Old,0,1,0,0,0,0,0,16000,50000,0.0,13552.0
3994,2,2,55.31,Unfurnished,All,"ARV Imperia, Pisoli, , Pune, Maharashtra",1,East,Vitrified,Yes,No,1,None,None,12,1,0,2,1 to 5 Year Old,0,1,0,0,0,0,0,8500,25000,0.0,6934.0
3995,1,1,550.0,Unfurnished,Family Only,"Shiv Shakti Apartment , Kashid Park, , Pune, Maharashtra",2,No Direction,Ceramic,Yes,No,1,None,Yes,12,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,30000,0.0,6603.0
3996,2,2,0.0,Unfurnished,Family Only,"Anshul Kanvas, Wagholi, , Pune, Maharashtra",4,East,Vitrified,Yes,No,1,None,None,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,35000,0.0,10537.0
3997,1,2,460.0,Unfurnished,Family Only,"Aswani Galaxy, Wakad, , Pune, Maharashtra",8,East,Vitrified,Yes,No,1,None,None,11,2,1,1,0 to 1 Year Old,1,0,0,0,0,0,0,0,0,0.0,9803.0
3998,1,2,650.0,Furnished,"Family , Bachelors (Men Only)","Pentium Classic Apartment, Bavdhan, , Pune, Maharashtra",3,No Direction,Vitrified,No,No,1,None,None,11,1,0,0,10+ Year Old,1,0,0,0,0,0,0,0,0,0.0,18839.0
3999,2,2,0.0,Semifurnished,Family Only,"On Request, Shankar Kalat Nagar, , Pune, Maharashtra",5,South,Not provided,Yes,Yes,1,None,None,0,0,1,2,1 to 5 Year Old,0,0,0,1,0,0,0,0,50000,0.0,12343.0
4000,3,3,1370.0,Semifurnished,Family Only,"Shree Bal Kapil Malhar, Baner, , Pune, Maharashtra",1,West,Vitrified,Yes,Yes,2,Yes,Yes,24,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,35000,4,0.0,59113.0
4001,2,2,810.0,Unfurnished,Family Only,"Venkatesh Oxy Primo, Wagholi, , Pune, Maharashtra",1,West,Marble,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,0,0,0,1,0,0,Maintenance 1/ (/ year,12000,36000,0.083333333,9380.0
4002,3,3,0.0,Semifurnished,All,"Marvel Creat, Marvel Crest Koregaon Park, , Pune, Maharashtra",4,North,Ceramic,Yes,No,1,Yes,Yes,12,1,0,2,5 to 10 Year Old,0,0,0,1,0,0,0,110000,660000,0.0,27271.0
4003,2,2,810.0,Semifurnished,Family Only,"Kunal beleza, Bavdhan, , Pune, Maharashtra",7,East,Vitrified,Yes,No,1,None,None,0,0,0,1,1 to 5 Year Old,0,0,0,1,0,0,0,17000,50000,0.0,14763.0
4004,2,2,0.0,Furnished,Family Only,"on request, Kalas Area, , Pune, Maharashtra",6,East,Vitrified,Yes,No,1,Yes,Yes,11,1,0,2,1 to 5 Year Old,1,0,0,0,0,0,0,26000,60000,0.0,31690.0
4005,3,2,1300.0,Semifurnished,Family Only,"Abhijit Residency , Prabhat Road, , Pune, Maharashtra",4,East,Marble,Yes,No,1,None,None,11,1,0,2,1 to 5 Year Old,0,1,0,0,0,0,0,51000,150000,0.0,46673.0
4006,2,2,650.0,Semifurnished,Family Only,"Gallant Terrace, Meeta Nagar, , Pune, Maharashtra",1,South-West,Vitrified,Yes,No,0,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,50000,0.0,13210.0
4007,2,2,780.0,Semifurnished,All,"Siddhashila Eela, Punawale, , Pune, Maharashtra",1,South-West,Vitrified,Yes,No,1,Yes,Yes,11,1,0,1,1 to 5 Year Old,0,0,0,1,0,0,0,14000,40000,0.0,13635.0
4008,1,1,0.0,Unfurnished,All,"Try Kanchan Eleena, Bhujbal Vasti, , Pune, Maharashtra",6,East,Not provided,Yes,No,1,None,None,11,1,0,1,0 to 1 Year Old,1,0,0,0,0,0,0,0,30000,0.0,7409.0
4009,1,1,600.0,Unfurnished,"Family , Bachelors (Men Only)","Lohegaon, , Pune, Maharashtra",0,West,Ceramic,No,No,1,None,None,12,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,Maintenance 200/ (/ month,0,14000,200.0,4628.0
4010,1,1,0.0,Semifurnished,Family Only,"Raikar Park Apartments, Dhayari, , Pune, Maharashtra",3,East,Marble,Yes,No,1,None,None,0,0,1,0,10+ Year Old,1,0,0,0,0,0,0,0,30000,0.0,5585.0
4011,1,1,0.0,Unfurnished,All,"Gaikwad Nagar, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,11,1,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,20000,0.0,3835.0
4012,1,1,0.0,Unfurnished,All,"Duville Riverdale Heights, Kharadi, , Pune, Maharashtra",2,East,Ceramic,Yes,No,1,None,None,11,1,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,14000,40000,0.0,8337.0
4013,7,7,0.0,Unfurnished,Family Only,"Bhekrai Nagar, , Pune, Maharashtra",0,No Direction,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,70000,0.0,59568.0
4014,3,3,0.0,Unfurnished,All,"Somatne Phata, , Pune, Maharashtra",0,No Direction,Not provided,No,No,1,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,6,0.0,23296.0
4015,2,2,760.0,Semifurnished,All,"Essen Aishwaryam Comfort, Akurdi, , Pune, Maharashtra",3,West,Vitrified,Yes,No,1,None,None,11,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 3300/ (/ month,0,50000,3300.0,18615.0
4016,3,3,0.0,Semifurnished,Family Only,"Tuscan Estate Signature Meadows, Kharadi, , Pune, Maharashtra",3,East,Vitrified,Yes,No,2,None,None,11,1,0,1,5 to 10 Year Old,0,0,0,1,0,0,0,27500,0,0.0,26909.0
4017,1,1,320.0,Semifurnished,Family Only,"kalpataru Apartment Warje Malwadi, Warje Malwadi Pune, , Pune, Maharashtra",1,East,Others,No,No,0,None,None,24,2,1,0,10+ Year Old,1,0,0,0,0,0,0,0,20000,0.0,5219.0
4018,5,5,0.0,Furnished,Family Only,"Darvesh Insignia Brooklands, Undri, , Pune, Maharashtra",0,South,Not provided,Yes,No,1,None,None,0,0,0,2,1 to 5 Year Old,0,0,0,0,1,0,0,0,4,0.0,165474.0
4019,1,1,0.0,Unfurnished,Family Only,"Playtor Ranjangaon, Ranjangaon, , Pune, Maharashtra",1,East,Marble,No,No,1,None,None,11,0,0,1,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,2975.0
4020,3,4,1400.0,Furnished,Family Only,"Tuscan Estate Signature Meadows, Kharadi, , Pune, Maharashtra",1,North-East,Ceramic,No,No,2,None,None,11,1,0,2,1 to 5 Year Old,0,0,0,0,1,0,0,40000,3,0.0,81189.0
4021,3,3,1500.0,Unfurnished,All,"Bramha Exuberance, NIBM, , Pune, Maharashtra",3,East,Vitrified,Yes,Yes,1,Yes,Yes,11,1,0,2,5 to 10 Year Old,0,0,0,0,0,1,Maintenance 2500/ (/ month,45000,3,2500.0,43383.0
4022,2,2,0.0,Semifurnished,All,"Deokar Residency, Wadgaon Sheri, , Pune, Maharashtra",4,No Direction,Not provided,Yes,Yes,1,None,None,0,1,0,1,5 to 10 Year Old,1,0,0,0,0,0,0,0,40000,0.0,18014.0
4023,3,3,1400.0,Unfurnished,All,"Sudhir Mandke Advantage Homes, Lullanagar, , Pune, Maharashtra",7,East,Vitrified,Yes,No,1,Yes,Yes,12,1,0,2,5 to 10 Year Old,0,0,0,0,0,1,Maintenance 2500/ (/ month,50000,3,2500.0,27459.0
4024,1,1,350.0,Semifurnished,All,"Sankalp residence, Warje Malwadi Near Arya samaj mandir, , Pune, Maharashtra",2,North,Not provided,Yes,No,1,None,None,0,0,0,0,1 to 5 Year Old,1,0,0,0,0,0,0,0,0,0.0,3821.0
4025,2,2,970.0,Semifurnished,Family Only,"Aishwaryam Ventures, Akurdi, , Pune, Maharashtra",1,No Direction,Marble,Yes,Yes,2,None,None,11,1,0,2,5 to 10 Year Old,1,0,0,0,0,0,0,0,2,0.0,19316.0
4026,2,1,0.0,Semifurnished,Family Only,"Shri Balaji CHS, Baner, , Pune, Maharashtra",3,No Direction,Not provided,No,No,0,None,None,0,0,0,0,10+ Year Old,1,0,0,0,0,0,0,0,1,0.0,12696.0
4027,1,1,500.0,Furnished,Bachelors (Men/Women),"Visava Heights, Aundh, , Pune, Maharashtra",3,South-West,Concrete,Yes,No,1,None,None,12,1,0,0,5 to 10 Year Old,1,0,0,0,0,0,0,0,30000,0.0,11292.0
4028,1,1,472.0,Unfurnished,Family Only,"Sai Smruti, Narhe, , Pune, Maharashtra",3,East,Vitrified,No,Yes,1,None,None,36,2,0,0,5 to 10 Year Old,1,0,0,0,0,0,Maintenance 1000/ (/ month,0,10000,1000.0,3571.0
